login_id,student_id,login_date,login_time,device,session_duration
2031,ST189,2025-10-11,07:13 PM,Desktop,41
2032,ST189,2026-02-26,02:39 AM,Mobile,29
2033,ST189,2025-12-09,12:14 AM,Desktop,13
2034,ST189,2025-11-09,03:37 AM,Mobile,31
2035,ST189,2025-10-01,10:42 AM,Laptop,46
2036,ST189,2025-11-19,10:16 AM,Laptop,35
2037,ST190,2025-11-06,04:21 PM,Desktop,22
2038,ST190,2026-01-21,12:04 PM,Mobile,34
2039,ST190,2026-03-01,03:01 PM,Mobile,19
2040,ST190,2026-05-29,03:49 PM,Mobile,42
2041,ST190,2026-03-19,04:05 PM,Laptop,25
2042,ST190,2026-05-29,04:01 PM,Desktop,33
2043,ST190,2025-10-08,05:43 AM,Laptop,15
2044,ST190,2025-08-03,09:59 AM,Desktop,30
2045,ST190,2025-08-25,11:05 PM,Desktop,22
2046,ST190,2026-03-10,11:51 AM,Desktop,10
2047,ST190,2026-04-05,05:13 PM,Desktop,39
2048,ST190,2025-10-30,10:56 AM,Desktop,50
2049,ST190,2026-05-24,03:46 PM,Mobile,45
2050,ST190,2025-10-05,01:01 PM,Mobile,41
2051,ST190,2026-02-15,06:09 AM,Desktop,30
2052,ST191,2026-01-12,06:08 AM,Desktop,47
2053,ST191,2026-02-13,09:01 AM,Laptop,27
2054,ST191,2025-12-06,10:21 AM,Laptop,34
2055,ST191,2026-02-20,02:00 AM,Laptop,56
2056,ST191,2025-12-29,02:36 AM,Laptop,38
2057,ST191,2025-10-08,04:23 AM,Mobile,5
2058,ST191,2026-02-28,03:17 AM,Desktop,24
2059,ST191,2026-04-20,11:14 AM,Laptop,34
2060,ST191,2026-05-08,07:06 PM,Laptop,49
2061,ST191,2026-05-11,11:05 PM,Desktop,36
2062,ST191,2025-11-20,01:11 PM,Mobile,49
2063,ST191,2025-11-16,08:06 AM,Desktop,33
2064,ST191,2025-12-27,09:29 AM,Desktop,19
2065,ST191,2026-01-24,02:03 PM,Desktop,34
2066,ST191,2025-10-07,03:05 PM,Desktop,42
2067,ST191,2025-10-31,12:49 AM,Desktop,41
2068,ST191,2026-05-05,09:46 PM,Desktop,26
2069,ST191,2026-01-13,01:06 PM,Desktop,35
2070,ST191,2025-09-29,09:48 AM,Laptop,65
2071,ST191,2026-05-15,04:05 AM,Laptop,26
2072,ST191,2026-05-26,07:50 PM,Desktop,45
2073,ST191,2026-03-02,06:46 PM,Desktop,18
2074,ST191,2026-05-01,05:30 PM,Laptop,47
2075,ST191,2026-03-05,07:53 AM,Mobile,30
2076,ST191,2026-04-25,05:28 PM,Mobile,43
2077,ST191,2025-08-13,11:18 AM,Laptop,26
2078,ST191,2025-10-14,01:42 PM,Mobile,41
2079,ST191,2025-08-29,06:29 PM,Mobile,29
2080,ST191,2025-12-15,12:27 AM,Mobile,31
2081,ST192,2025-12-25,10:46 AM,Desktop,29
2082,ST192,2025-12-07,09:29 AM,Mobile,47
2083,ST192,2025-09-01,07:04 AM,Desktop,36
2084,ST192,2025-12-30,07:01 PM,Mobile,26
2085,ST192,2026-05-05,04:30 AM,Mobile,39
2086,ST192,2026-01-31,01:20 PM,Laptop,39
2087,ST192,2025-09-22,10:56 AM,Desktop,40
2088,ST192,2026-05-15,11:02 PM,Mobile,25
2089,ST192,2026-05-15,02:27 PM,Laptop,28
2090,ST192,2025-11-30,04:27 AM,Desktop,28
2091,ST192,2025-12-26,11:09 AM,Desktop,31
2092,ST192,2025-08-25,05:36 AM,Laptop,40
2093,ST192,2026-02-15,03:52 AM,Laptop,38
2094,ST192,2026-01-08,04:20 AM,Desktop,38
2095,ST192,2025-08-28,12:25 AM,Mobile,48
2096,ST192,2025-12-07,03:08 AM,Mobile,41
2097,ST192,2026-03-15,11:36 PM,Mobile,33
2098,ST193,2026-02-05,12:35 PM,Desktop,29
2099,ST193,2026-05-07,08:43 AM,Desktop,49
2100,ST193,2025-11-09,09:31 AM,Desktop,40
2101,ST193,2025-11-08,09:30 AM,Laptop,34
2102,ST193,2026-03-18,12:55 AM,Mobile,33
2103,ST193,2025-09-08,11:24 AM,Mobile,40
2104,ST193,2025-10-28,08:05 PM,Desktop,49
2105,ST193,2026-04-21,06:32 AM,Mobile,56
2106,ST193,2026-02-10,10:41 PM,Mobile,38
2107,ST193,2026-03-08,11:08 AM,Laptop,40
2108,ST193,2026-05-12,06:28 PM,Laptop,28
2109,ST193,2025-10-06,07:01 AM,Mobile,60
2110,ST193,2026-05-27,10:40 AM,Laptop,27
2111,ST193,2025-08-03,02:03 PM,Laptop,52
2112,ST193,2026-03-27,03:17 AM,Desktop,37
2113,ST193,2025-10-19,05:24 AM,Mobile,35
2114,ST193,2025-10-18,01:05 PM,Laptop,29
2115,ST193,2025-08-27,03:09 AM,Desktop,65
2116,ST193,2026-01-02,12:37 AM,Laptop,43
2117,ST193,2026-05-21,01:59 PM,Desktop,41
2118,ST193,2026-01-31,07:31 PM,Mobile,49
2119,ST193,2026-01-10,09:30 PM,Desktop,34
2120,ST193,2025-11-21,08:42 PM,Mobile,41
2121,ST193,2026-04-24,05:51 AM,Mobile,41
2122,ST193,2026-04-16,02:01 AM,Mobile,35
2123,ST193,2026-03-01,05:15 PM,Desktop,53
2124,ST193,2026-05-02,06:59 AM,Laptop,38
2125,ST193,2025-09-17,12:34 AM,Laptop,25
2126,ST193,2025-11-22,03:57 AM,Mobile,38
2127,ST194,2026-01-17,09:52 AM,Laptop,29
2128,ST194,2026-02-01,08:37 AM,Laptop,32
2129,ST194,2025-11-20,12:38 PM,Desktop,49
2130,ST194,2026-04-29,10:28 AM,Laptop,32
2131,ST194,2026-05-15,07:27 PM,Desktop,51
2132,ST194,2025-08-05,09:55 PM,Mobile,31
2133,ST194,2026-01-25,02:30 PM,Laptop,40
2134,ST194,2025-12-02,07:07 PM,Desktop,33
2135,ST194,2025-12-03,10:29 PM,Mobile,45
2136,ST194,2026-01-12,11:52 PM,Laptop,26
2137,ST194,2025-09-28,04:22 AM,Laptop,44
2138,ST194,2025-12-10,03:29 AM,Desktop,38
2139,ST194,2025-12-23,08:40 AM,Mobile,31
2140,ST194,2026-04-22,11:06 PM,Laptop,35
2141,ST194,2026-04-21,09:44 AM,Desktop,52
2142,ST194,2026-03-17,10:12 PM,Laptop,38
2143,ST194,2025-08-23,03:31 AM,Laptop,30
2144,ST194,2025-11-07,04:46 AM,Laptop,25
2145,ST194,2026-04-21,01:47 AM,Mobile,42
2146,ST195,2025-09-19,05:16 PM,Mobile,25
2147,ST195,2026-05-03,06:45 PM,Desktop,33
2148,ST195,2025-08-04,03:28 PM,Desktop,33
2149,ST195,2025-09-03,08:45 PM,Mobile,12
2150,ST195,2025-11-18,08:15 AM,Desktop,10
2151,ST195,2026-03-06,12:47 PM,Mobile,22
2152,ST195,2025-11-14,11:34 AM,Desktop,15
2153,ST195,2026-03-11,12:44 PM,Desktop,15
2154,ST195,2025-09-06,05:04 AM,Desktop,11
2155,ST196,2025-10-18,06:15 AM,Mobile,25
2156,ST196,2026-03-24,06:42 AM,Desktop,39
2157,ST196,2026-01-17,01:35 PM,Mobile,36
2158,ST196,2025-09-14,05:13 PM,Mobile,41
2159,ST196,2025-08-28,11:19 PM,Mobile,20
2160,ST196,2025-12-07,04:03 AM,Desktop,36
2161,ST196,2025-09-06,07:50 PM,Desktop,57
2162,ST196,2025-11-25,07:42 PM,Laptop,32
2163,ST196,2026-02-25,11:16 PM,Laptop,44
2164,ST196,2026-03-19,04:53 PM,Desktop,44
2165,ST196,2026-02-24,11:44 PM,Laptop,45
2166,ST196,2026-01-09,03:20 PM,Mobile,38
2167,ST196,2026-02-16,02:33 PM,Desktop,42
2168,ST196,2025-09-30,02:40 PM,Desktop,43
2169,ST196,2025-08-04,08:39 AM,Desktop,43
2170,ST196,2025-09-02,10:15 PM,Desktop,25
2171,ST196,2026-05-27,07:43 AM,Mobile,19
2172,ST196,2025-09-07,02:29 PM,Laptop,21
2173,ST196,2026-04-15,11:47 PM,Mobile,33
2174,ST196,2025-12-27,01:20 AM,Desktop,42
2175,ST197,2026-01-02,09:07 PM,Desktop,35
2176,ST197,2025-09-14,10:51 AM,Laptop,35
2177,ST197,2026-03-13,05:54 PM,Laptop,32
2178,ST197,2026-02-19,07:08 AM,Desktop,21
2179,ST197,2025-08-16,06:45 PM,Laptop,42
2180,ST197,2025-10-20,08:52 AM,Desktop,57
2181,ST197,2025-11-21,05:38 AM,Mobile,39
2182,ST197,2026-02-17,04:30 PM,Desktop,22
2183,ST197,2025-12-30,07:17 PM,Desktop,48
2184,ST197,2025-10-13,06:19 AM,Laptop,24
2185,ST197,2026-02-08,07:28 PM,Mobile,28
2186,ST197,2026-05-11,06:53 PM,Desktop,38
2187,ST197,2025-10-12,07:31 PM,Mobile,41
2188,ST197,2025-08-22,02:13 PM,Mobile,30
2189,ST197,2026-05-21,03:21 AM,Desktop,37
2190,ST197,2026-02-18,07:03 AM,Desktop,47
2191,ST197,2026-05-08,05:32 AM,Mobile,49
2192,ST197,2026-01-04,04:44 AM,Mobile,53
2193,ST197,2026-01-24,05:57 PM,Mobile,59
2194,ST197,2026-02-28,09:21 AM,Desktop,48
2195,ST197,2026-04-20,12:22 PM,Mobile,38
2196,ST197,2025-10-22,06:22 AM,Mobile,49
2197,ST197,2025-11-22,03:56 AM,Desktop,45
2198,ST197,2025-12-08,09:13 PM,Mobile,45
2199,ST197,2025-09-28,07:55 AM,Mobile,42
2200,ST197,2026-05-18,07:10 AM,Mobile,31
2201,ST197,2026-05-09,08:08 AM,Laptop,30
2202,ST197,2026-05-09,02:44 AM,Mobile,39
2203,ST197,2025-12-27,11:03 PM,Desktop,42
2204,ST197,2025-09-04,05:43 AM,Laptop,33
2205,ST197,2025-09-20,12:28 AM,Mobile,44
2206,ST197,2026-05-25,01:53 AM,Laptop,61
2207,ST197,2026-01-17,02:56 AM,Laptop,23
2208,ST197,2025-10-05,01:36 PM,Desktop,46
2209,ST198,2025-11-29,04:35 PM,Mobile,39
2210,ST198,2025-12-24,07:02 AM,Desktop,45
2211,ST198,2025-09-05,08:42 AM,Mobile,36
2212,ST198,2026-01-10,07:49 AM,Laptop,39
2213,ST198,2026-03-19,03:14 PM,Laptop,41
2214,ST198,2026-01-04,01:06 PM,Desktop,37
2215,ST198,2026-05-27,05:10 AM,Mobile,25
2216,ST198,2026-05-17,05:09 AM,Desktop,38
2217,ST198,2026-02-03,06:48 PM,Laptop,26
2218,ST198,2026-03-08,10:42 PM,Mobile,47
2219,ST198,2025-08-03,09:25 AM,Laptop,21
2220,ST198,2025-12-05,02:40 PM,Mobile,50
2221,ST198,2026-03-12,03:56 AM,Laptop,44
2222,ST198,2026-02-01,01:25 PM,Mobile,44
2223,ST198,2026-01-17,01:12 PM,Laptop,18
2224,ST198,2026-03-25,06:32 PM,Laptop,37
2225,ST198,2026-01-31,12:45 PM,Laptop,52
2226,ST198,2026-04-07,06:58 PM,Desktop,35
2227,ST198,2025-09-25,02:38 PM,Mobile,29
2228,ST198,2025-09-11,07:15 AM,Laptop,34
2229,ST198,2025-10-11,08:04 AM,Desktop,39
2230,ST198,2025-11-09,12:52 AM,Laptop,32
2231,ST198,2025-09-09,11:19 PM,Desktop,52
2232,ST198,2025-09-08,03:28 AM,Mobile,39
2233,ST198,2026-04-17,02:28 AM,Desktop,35
2234,ST198,2025-08-16,12:03 AM,Desktop,27
2235,ST198,2026-05-24,01:18 AM,Laptop,45
2236,ST198,2026-05-30,08:58 AM,Mobile,45
2237,ST198,2025-08-19,09:31 PM,Desktop,32
2238,ST198,2025-12-12,03:55 AM,Desktop,18
2239,ST198,2026-05-04,08:47 PM,Laptop,44
2240,ST198,2025-10-16,07:01 PM,Laptop,38
2241,ST198,2026-02-17,05:18 PM,Mobile,43
2242,ST198,2026-05-29,09:18 AM,Desktop,60
2243,ST198,2025-12-27,04:24 AM,Mobile,40
2244,ST198,2026-03-26,09:42 PM,Desktop,35
2245,ST198,2026-04-19,05:34 AM,Mobile,29
2246,ST198,2026-02-20,05:45 PM,Laptop,37
2247,ST198,2026-04-15,07:10 AM,Mobile,42
2248,ST198,2025-12-01,03:41 AM,Desktop,41
2249,ST198,2025-10-24,02:14 AM,Desktop,57
2250,ST198,2025-10-11,10:49 PM,Laptop,45
2251,ST199,2025-10-21,07:26 AM,Mobile,43
2252,ST199,2026-05-17,10:14 AM,Desktop,31
2253,ST199,2025-10-14,11:14 AM,Desktop,42
2254,ST199,2026-04-05,01:38 AM,Laptop,45
2255,ST199,2025-08-21,08:26 PM,Mobile,38
2256,ST199,2026-04-07,07:51 AM,Mobile,34
2257,ST199,2025-09-02,11:02 PM,Laptop,18
2258,ST199,2026-02-06,09:36 PM,Mobile,51
2259,ST199,2025-08-22,02:57 AM,Desktop,44
2260,ST199,2025-11-14,07:37 AM,Desktop,44
2261,ST199,2026-02-01,11:08 AM,Laptop,24
2262,ST199,2026-03-29,06:43 PM,Laptop,54
2263,ST199,2025-08-24,09:25 PM,Mobile,35
2264,ST199,2026-01-13,08:24 AM,Mobile,37
2265,ST199,2026-04-24,06:29 PM,Desktop,29
2266,ST199,2025-12-19,08:16 AM,Desktop,22
2267,ST199,2025-12-13,10:27 AM,Desktop,52
2268,ST199,2026-05-06,09:06 AM,Desktop,53
2269,ST199,2025-10-29,12:52 PM,Laptop,38
2270,ST199,2026-02-10,07:22 AM,Laptop,33
2271,ST200,2026-05-28,11:48 AM,Desktop,27
2272,ST200,2025-09-09,05:11 AM,Desktop,36
2273,ST200,2025-12-07,11:34 AM,Laptop,40
2274,ST200,2025-11-23,02:44 PM,Desktop,49
2275,ST200,2026-02-24,09:53 PM,Laptop,39
2276,ST200,2026-01-24,06:12 PM,Laptop,23
2277,ST200,2026-04-04,02:58 AM,Desktop,42
2278,ST200,2025-08-04,09:30 PM,Desktop,36
2279,ST200,2025-10-11,04:19 PM,Laptop,53
2280,ST200,2025-10-24,02:07 PM,Mobile,53
2281,ST200,2025-09-09,05:17 AM,Desktop,54
2282,ST200,2025-12-22,08:23 PM,Mobile,33
2283,ST200,2025-10-16,09:06 PM,Mobile,59
2284,ST200,2025-10-20,05:16 AM,Laptop,42
2285,ST200,2025-09-30,06:11 AM,Desktop,55
2286,ST200,2025-11-26,11:21 PM,Laptop,34
2287,ST200,2026-01-17,07:51 PM,Desktop,36
2288,ST200,2025-09-28,07:11 PM,Laptop,42
2289,ST200,2026-04-03,05:48 AM,Laptop,40
2290,ST200,2025-11-16,08:28 PM,Desktop,51
2291,ST200,2025-10-22,10:38 AM,Desktop,37
2292,ST200,2026-02-27,11:26 AM,Mobile,51
2293,ST200,2025-12-03,11:31 AM,Mobile,46
2294,ST201,2025-10-05,06:35 PM,Desktop,28
2295,ST201,2026-05-31,03:25 AM,Mobile,54
2296,ST201,2025-10-08,03:28 PM,Desktop,5
2297,ST201,2026-04-20,09:44 PM,Mobile,37
2298,ST201,2026-05-21,05:22 AM,Mobile,13
2299,ST201,2025-08-29,02:44 PM,Mobile,28
2300,ST201,2025-12-11,12:02 AM,Mobile,30
2301,ST201,2026-04-22,12:33 AM,Laptop,45
2302,ST201,2026-05-16,10:12 PM,Desktop,23
2303,ST201,2025-08-10,07:30 PM,Desktop,43
2304,ST201,2025-12-24,09:08 AM,Mobile,19
2305,ST201,2025-11-19,12:16 AM,Laptop,44
2306,ST201,2026-03-30,01:22 PM,Laptop,26
2307,ST202,2025-10-27,04:49 PM,Mobile,39
2308,ST202,2026-02-27,03:05 AM,Desktop,23
2309,ST202,2025-10-13,03:23 PM,Desktop,27
2310,ST202,2025-11-02,05:57 PM,Desktop,24
2311,ST202,2026-04-19,08:54 AM,Laptop,12
2312,ST202,2025-10-25,03:47 AM,Desktop,47
2313,ST202,2026-01-23,09:29 PM,Laptop,31
2314,ST202,2026-05-30,12:47 AM,Mobile,31
2315,ST202,2025-11-26,03:24 AM,Laptop,49
2316,ST202,2026-02-14,11:47 PM,Mobile,29
2317,ST202,2025-09-25,12:17 AM,Mobile,26
2318,ST202,2025-11-12,09:22 PM,Desktop,32
2319,ST202,2026-04-16,02:59 PM,Desktop,23
2320,ST202,2026-03-03,08:21 PM,Mobile,38
2321,ST202,2025-09-19,03:24 PM,Mobile,30
2322,ST202,2026-04-01,04:25 PM,Desktop,29
2323,ST202,2025-08-20,10:29 PM,Desktop,28
2324,ST202,2026-04-15,03:06 AM,Mobile,33
2325,ST202,2025-09-17,10:41 AM,Laptop,35
2326,ST202,2025-10-06,07:39 PM,Desktop,29
2327,ST202,2026-05-04,12:14 AM,Mobile,31
2328,ST202,2026-03-09,03:59 PM,Desktop,33
2329,ST202,2026-03-04,02:25 PM,Laptop,32
2330,ST202,2025-08-23,10:14 PM,Desktop,34
2331,ST203,2026-04-29,10:17 PM,Laptop,32
2332,ST203,2025-11-26,05:07 PM,Laptop,26
2333,ST203,2026-02-12,09:02 AM,Laptop,35
2334,ST203,2026-05-29,10:09 AM,Desktop,30
2335,ST203,2026-05-22,03:04 PM,Mobile,14
2336,ST203,2026-03-06,03:25 PM,Mobile,35
2337,ST203,2025-12-09,09:47 AM,Laptop,21
2338,ST203,2025-11-28,02:06 PM,Mobile,41
2339,ST203,2025-12-24,05:03 AM,Desktop,29
2340,ST203,2026-05-06,05:40 AM,Laptop,39
2341,ST203,2025-12-10,11:39 PM,Mobile,25
2342,ST203,2025-08-03,08:53 AM,Desktop,32
2343,ST203,2025-08-04,03:49 AM,Desktop,43
2344,ST203,2026-04-25,08:10 AM,Mobile,29
2345,ST203,2026-04-24,02:08 PM,Mobile,25
2346,ST203,2026-02-09,09:19 PM,Desktop,38
2347,ST203,2025-11-14,01:29 AM,Desktop,38
2348,ST203,2026-01-09,11:37 AM,Laptop,26
2349,ST203,2026-02-02,10:14 AM,Mobile,11
2350,ST203,2025-10-19,05:19 AM,Laptop,25
2351,ST203,2026-05-27,12:02 AM,Laptop,38
2352,ST204,2025-12-12,10:31 PM,Desktop,32
2353,ST204,2026-03-05,08:15 PM,Desktop,20
2354,ST204,2026-02-04,05:13 AM,Desktop,33
2355,ST204,2025-12-20,10:29 PM,Desktop,46
2356,ST204,2026-02-20,12:11 PM,Mobile,16
2357,ST204,2026-02-28,04:17 PM,Desktop,42
2358,ST204,2026-05-13,01:22 PM,Laptop,28
2359,ST204,2025-10-31,06:04 AM,Laptop,46
2360,ST204,2026-05-14,10:22 PM,Desktop,47
2361,ST204,2026-04-05,06:07 AM,Laptop,38
2362,ST204,2026-01-05,04:07 AM,Desktop,38
2363,ST204,2026-01-24,12:11 PM,Desktop,32
2364,ST204,2026-02-20,08:54 AM,Desktop,26
2365,ST204,2025-10-10,08:56 PM,Desktop,57
2366,ST204,2025-09-30,02:44 PM,Desktop,31
2367,ST204,2025-11-26,06:34 AM,Laptop,55
2368,ST204,2025-10-22,07:46 PM,Mobile,31
2369,ST204,2025-11-18,05:50 AM,Desktop,45
2370,ST205,2026-02-22,01:13 PM,Laptop,25
2371,ST205,2026-05-09,06:31 PM,Desktop,33
2372,ST205,2025-08-27,03:39 AM,Mobile,42
2373,ST205,2026-02-16,09:51 AM,Desktop,31
2374,ST205,2025-08-03,09:33 PM,Mobile,22
2375,ST205,2025-10-14,12:28 AM,Laptop,44
2376,ST205,2026-03-11,12:24 AM,Mobile,25
2377,ST205,2025-09-02,05:49 AM,Laptop,41
2378,ST205,2025-11-22,05:42 PM,Laptop,46
2379,ST205,2025-09-10,07:26 PM,Desktop,32
2380,ST205,2025-08-20,04:52 PM,Desktop,48
2381,ST205,2026-02-13,10:48 AM,Laptop,41
2382,ST205,2026-04-24,06:45 AM,Laptop,29
2383,ST205,2025-08-30,11:52 AM,Mobile,50
2384,ST205,2026-04-11,10:18 AM,Laptop,25
2385,ST205,2025-08-06,04:40 AM,Mobile,32
2386,ST205,2026-04-23,12:59 AM,Laptop,34
2387,ST205,2025-11-08,04:41 AM,Mobile,42
2388,ST205,2026-04-19,09:10 AM,Desktop,47
2389,ST205,2025-11-27,09:09 AM,Desktop,47
2390,ST205,2025-10-26,10:06 AM,Desktop,38
2391,ST206,2025-08-19,12:22 PM,Laptop,28
2392,ST206,2025-12-01,12:18 PM,Desktop,59
2393,ST206,2025-08-01,11:34 PM,Mobile,23
2394,ST206,2025-09-14,03:12 AM,Laptop,33
2395,ST206,2026-02-21,07:32 PM,Laptop,53
2396,ST206,2026-02-19,08:31 AM,Laptop,43
2397,ST206,2026-05-28,09:00 AM,Mobile,50
2398,ST206,2026-04-23,08:05 PM,Mobile,47
2399,ST206,2025-09-05,07:44 PM,Mobile,56
2400,ST206,2026-05-09,09:40 AM,Laptop,44
2401,ST206,2026-05-14,11:21 AM,Desktop,48
2402,ST206,2026-01-26,12:28 AM,Laptop,34
2403,ST206,2025-12-20,01:36 PM,Mobile,47
2404,ST206,2025-11-08,06:14 AM,Laptop,37
2405,ST206,2026-02-23,07:00 AM,Desktop,37
2406,ST206,2025-08-03,05:47 AM,Laptop,50
2407,ST206,2025-10-29,02:07 AM,Laptop,50
2408,ST206,2026-04-17,06:13 PM,Mobile,58
2409,ST206,2026-05-14,12:52 AM,Mobile,57
2410,ST206,2026-04-15,08:54 PM,Laptop,50
2411,ST206,2026-01-22,04:34 AM,Mobile,24
2412,ST206,2026-04-20,01:41 PM,Laptop,59
2413,ST206,2026-05-03,07:02 AM,Desktop,50
2414,ST206,2025-12-07,02:24 AM,Desktop,34
2415,ST206,2026-03-15,09:24 AM,Laptop,48
2416,ST206,2026-05-16,06:48 AM,Laptop,31
2417,ST206,2025-12-03,10:42 PM,Laptop,47
2418,ST206,2026-03-23,07:58 PM,Desktop,28
2419,ST206,2026-03-24,05:36 AM,Desktop,33
2420,ST207,2025-08-15,08:25 PM,Laptop,39
2421,ST207,2025-09-29,02:34 PM,Laptop,42
2422,ST207,2025-09-04,12:57 AM,Laptop,35
2423,ST207,2025-11-21,09:17 PM,Desktop,29
2424,ST207,2025-11-26,04:12 AM,Laptop,11
2425,ST207,2026-02-28,06:39 PM,Laptop,30
2426,ST207,2026-04-22,12:19 PM,Desktop,37
2427,ST207,2025-08-05,05:54 PM,Desktop,29
2428,ST207,2025-12-13,05:28 PM,Mobile,31
2429,ST207,2025-12-26,03:02 PM,Mobile,30
2430,ST208,2026-02-21,05:12 PM,Desktop,32
2431,ST208,2026-01-23,09:31 AM,Mobile,30
2432,ST208,2026-05-11,02:14 AM,Mobile,27
2433,ST208,2026-04-01,07:19 AM,Laptop,38
2434,ST208,2026-01-29,10:52 AM,Mobile,36
2435,ST208,2026-05-21,02:00 AM,Laptop,52
2436,ST208,2025-11-02,11:11 AM,Desktop,55
2437,ST208,2025-11-06,11:49 AM,Laptop,28
2438,ST208,2025-11-11,05:32 PM,Mobile,36
2439,ST208,2025-12-02,08:17 PM,Laptop,38
2440,ST208,2025-11-14,10:46 AM,Mobile,28
2441,ST208,2025-11-12,05:09 AM,Mobile,42
2442,ST208,2026-01-30,10:45 AM,Mobile,33
2443,ST208,2025-09-24,01:41 PM,Mobile,25
2444,ST208,2025-09-10,07:31 AM,Desktop,33
2445,ST208,2026-04-10,08:33 PM,Desktop,26
2446,ST208,2025-08-04,07:27 AM,Desktop,46
2447,ST208,2025-08-22,04:33 AM,Laptop,55
2448,ST208,2026-02-07,06:51 AM,Desktop,38
2449,ST208,2026-01-09,01:56 PM,Laptop,37
2450,ST208,2026-05-22,09:50 PM,Laptop,37
2451,ST208,2026-04-09,03:42 PM,Mobile,48
2452,ST208,2026-04-19,07:31 AM,Laptop,47
2453,ST209,2026-02-20,04:45 AM,Mobile,38
2454,ST209,2026-05-23,05:03 PM,Mobile,21
2455,ST209,2025-08-28,09:43 PM,Desktop,44
2456,ST209,2026-03-05,05:05 PM,Laptop,49
2457,ST209,2026-05-04,10:19 AM,Mobile,44
2458,ST209,2026-04-15,07:36 PM,Laptop,19
2459,ST209,2026-02-18,07:52 PM,Desktop,12
2460,ST209,2025-10-29,09:05 PM,Laptop,39
2461,ST209,2025-10-01,02:14 AM,Desktop,24
2462,ST209,2026-04-23,02:06 AM,Laptop,35
2463,ST209,2026-01-09,11:34 AM,Desktop,47
2464,ST209,2025-08-05,07:13 AM,Mobile,25
2465,ST209,2025-11-16,03:28 AM,Laptop,28
2466,ST209,2026-05-25,10:19 PM,Mobile,35
2467,ST209,2026-01-14,03:36 PM,Laptop,19
2468,ST209,2025-12-11,08:08 AM,Mobile,24
2469,ST209,2026-05-08,03:36 PM,Laptop,32
2470,ST209,2025-11-30,08:16 PM,Laptop,29
2471,ST209,2026-03-30,12:31 AM,Desktop,38
2472,ST209,2026-01-23,10:32 PM,Laptop,60
2473,ST209,2025-11-03,07:53 AM,Laptop,33
2474,ST209,2026-03-06,02:35 AM,Mobile,24
2475,ST209,2026-03-03,08:10 AM,Desktop,46
2476,ST209,2026-02-07,09:21 PM,Laptop,16
2477,ST209,2026-02-22,02:19 PM,Laptop,18
2478,ST209,2026-03-19,05:07 AM,Mobile,26
2479,ST209,2026-05-20,02:41 AM,Mobile,29
2480,ST209,2026-05-22,02:59 AM,Desktop,26
2481,ST210,2025-11-26,08:19 AM,Mobile,46
2482,ST210,2025-12-17,06:53 PM,Mobile,49
2483,ST210,2026-05-12,08:58 PM,Laptop,57
2484,ST210,2026-02-12,09:07 AM,Mobile,47
2485,ST210,2025-10-14,05:15 PM,Desktop,40
2486,ST210,2025-10-16,09:07 AM,Laptop,56
2487,ST210,2025-08-05,08:06 PM,Mobile,38
2488,ST210,2026-03-04,08:17 PM,Laptop,30
2489,ST210,2025-10-08,01:24 AM,Desktop,58
2490,ST210,2026-04-22,12:28 AM,Desktop,57
2491,ST210,2026-01-09,02:06 AM,Laptop,38
2492,ST210,2026-01-01,12:33 PM,Laptop,42
2493,ST210,2026-05-15,02:42 PM,Desktop,37
2494,ST210,2025-08-25,09:55 AM,Laptop,49
2495,ST210,2025-09-20,01:00 AM,Desktop,63
2496,ST210,2025-10-23,11:11 AM,Mobile,53
2497,ST210,2025-11-19,12:34 AM,Laptop,56
2498,ST210,2026-04-01,09:09 AM,Desktop,54
2499,ST210,2025-09-19,10:54 AM,Laptop,46
2500,ST210,2026-01-19,09:14 PM,Laptop,57
2501,ST210,2026-02-01,06:32 AM,Laptop,53
2502,ST210,2026-05-14,05:35 AM,Desktop,60
2503,ST210,2025-12-10,10:56 PM,Laptop,41
2504,ST210,2025-08-11,12:01 PM,Laptop,29
2505,ST210,2025-10-02,11:21 AM,Laptop,56
2506,ST210,2025-11-10,04:19 AM,Desktop,49
2507,ST210,2026-05-22,04:10 AM,Desktop,43
2508,ST210,2026-05-03,07:52 PM,Mobile,43
2509,ST210,2025-12-24,01:02 AM,Laptop,71
2510,ST210,2026-01-14,11:22 PM,Desktop,39
2511,ST211,2026-04-19,01:03 PM,Laptop,58
2512,ST211,2026-03-17,06:49 AM,Mobile,69
2513,ST211,2026-02-12,12:29 AM,Desktop,53
2514,ST211,2025-12-25,12:31 PM,Laptop,33
2515,ST211,2025-10-14,11:46 AM,Mobile,66
2516,ST211,2026-01-20,03:04 AM,Laptop,46
2517,ST211,2026-05-20,03:20 PM,Laptop,38
2518,ST211,2025-09-06,12:55 PM,Mobile,35
2519,ST211,2025-10-22,06:58 PM,Laptop,54
2520,ST211,2025-11-25,08:09 PM,Laptop,48
2521,ST211,2026-01-10,11:53 PM,Desktop,50
2522,ST211,2025-12-28,11:52 AM,Desktop,59
2523,ST211,2025-12-15,08:43 PM,Desktop,38
2524,ST211,2026-02-19,08:50 PM,Laptop,60
2525,ST211,2026-03-16,03:05 AM,Laptop,41
2526,ST211,2026-05-28,03:11 PM,Desktop,68
2527,ST211,2026-03-19,04:12 AM,Laptop,52
2528,ST211,2025-10-25,04:55 PM,Mobile,37
2529,ST211,2025-08-12,10:14 PM,Mobile,26
